arm_id,site,year,live_biomass_year_end_kg_m2,flat_residue_year_end_kg_m2,current_flat_residue_year_end_kg_m2,previous_flat_residue_year_end_kg_m2,old_flat_residue_year_end_kg_m2,live_biomass_min_kg_m2,live_biomass_max_kg_m2,flat_residue_min_kg_m2,flat_residue_max_kg_m2,annual_live_decline_sum_kg_m2,annual_litter_transfer_kg_m2,annual_runoff_mm,annual_sediment_delivery_kg_m
hubbard_hardwood_095,HUBBARD_BROOK,66,18.375,5.7896,0.9487,0.7968,4.0441,18.344,19.342,4.9762,5.8602,0.9669999999999987,0.9671000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,67,18.373,5.7804,0.95,0.7916,4.0388,18.373,19.34,4.9649,5.838,0.9669999999999987,0.9670000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,68,18.399,5.7623,0.944,0.7919,4.0264,18.373,19.367,4.9897,5.8628,0.968,0.9683500000000009,118.0,0.0
hubbard_hardwood_095,HUBBARD_BROOK,69,18.436,5.777200000000001,0.9523,0.7904,4.0345,18.399,19.406,4.9553,5.8481,0.9699999999999989,0.9703000000000008,11.5,0.3
hubbard_hardwood_095,HUBBARD_BROOK,70,18.463,5.7623,0.9471,0.7937,4.0215,18.436,19.435,4.9896,5.855700000000001,0.9719999999999978,0.9717500000000008,21.3,0.0
hubbard_hardwood_095,HUBBARD_BROOK,71,18.471,5.783799999999999,0.954,0.7938,4.036,18.463,19.443,4.9655,5.851100000000001,0.9720000000000013,0.972150000000001,12.6,0.0
hubbard_hardwood_095,HUBBARD_BROOK,72,18.521,5.8282,0.9564,0.8036,4.0682,18.471,19.496,5.009,5.8941,0.9749999999999979,0.9748000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,73,18.556,5.8065,0.9563,0.7959,4.0543,18.521,19.533,4.9973,5.8903,0.9770000000000003,0.9766500000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,74,18.567,5.8123,0.9587,0.7994,4.0542,18.556,19.544,4.9885,5.8843,0.9770000000000003,0.9772000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,75,18.67,5.8828,0.9667,0.8109,4.1052,18.567,19.653,5.0442,5.9339,0.982999999999997,0.9826500000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,76,18.655,5.8924,0.9612,0.8103,4.1209,18.655,19.637,5.0851,5.9701,0.9819999999999993,0.9818500000000009,46.7,0.0
hubbard_hardwood_095,HUBBARD_BROOK,77,18.675,5.901,0.9598,0.806,4.1352,18.655,19.658,5.0991,5.9995,0.9830000000000005,0.9829000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,78,18.658,5.9252,0.9612,0.8074,4.1566,18.658,19.64,5.1163,6.006399999999999,0.9819999999999993,0.9820000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,79,18.67,5.8965,0.9636,0.8002,4.1327,18.658,19.652,5.0786,5.970599999999999,0.9819999999999993,0.9826000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,80,18.66,5.905399999999999,0.9617,0.8079,4.1358,18.66,19.642,5.0975,5.9856,0.9819999999999993,0.9821000000000009,64.7,0.0
hubbard_hardwood_095,HUBBARD_BROOK,81,18.686,5.8979,0.9626,0.8037,4.1316,18.66,19.67,5.091,5.9781,0.9840000000000018,0.9835000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,82,18.707,5.8688,0.964,0.8005,4.1043,18.686,19.692,5.0550999999999995,5.9542,0.9849999999999994,0.9846000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,83,18.715,5.907699999999999,0.9653,0.8119,4.1305,18.707,19.7,5.0923,5.9783,0.9849999999999994,0.9850000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,84,18.736,5.943,0.9645,0.8135,4.165,18.715,19.722,5.141500000000001,6.0168,0.9860000000000007,0.986100000000001,0.3,0.0
hubbard_hardwood_095,HUBBARD_BROOK,85,18.68,5.9554,0.9666,0.8097,4.1791,18.68,19.663,5.1228,6.0113,0.9830000000000005,0.9831500000000009,46.5,0.0
hubbard_hardwood_095,HUBBARD_BROOK,86,18.715,5.9119,0.9655,0.8028,4.1436,18.68,19.7,5.1037,5.9785,0.9849999999999994,0.9850000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,87,18.752,5.9668,0.9716,0.8158,4.1794,18.715,19.739,5.1196,6.0212,0.9870000000000019,0.9869500000000009,24.5,0.0
hubbard_hardwood_095,HUBBARD_BROOK,88,18.811,5.9729,0.9701,0.8146,4.1882,18.752,19.801,5.145,6.0579,0.9899999999999984,0.9900500000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,89,18.808,5.941000000000001,0.9699,0.8074,4.1637,18.808,19.798,5.120699999999999,6.017399999999999,0.9899999999999984,0.9899000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,90,18.853,5.9783,0.9707,0.8175,4.1901,18.808,19.845,5.1629000000000005,6.065099999999999,0.9919999999999973,0.9922500000000009,87.3,0.0
hubbard_hardwood_095,HUBBARD_BROOK,91,18.907,5.9814,0.9781,0.8124,4.1909,18.853,19.902,5.1319,6.0533,0.995000000000001,0.995100000000001,0,0
hubbard_hardwood_095,HUBBARD_BROOK,92,18.903,6.038799999999999,0.9755,0.828,4.2353,18.903,19.897,5.2142,6.1158,0.9939999999999998,0.9948500000000008,30.2,0.0
hubbard_hardwood_095,HUBBARD_BROOK,93,18.896,6.0456,0.9731,0.8194,4.2531,18.896,19.891,5.2336,6.1339999999999995,0.9949999999999974,0.9945500000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,94,18.993,6.0161,0.9774,0.8111,4.2276,18.896,19.993,5.2014,6.1056,1.0,0.9996500000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,95,18.965,6.025399999999999,0.9791,0.8199,4.2264,18.965,19.964,5.1886,6.1006,0.9989999999999988,0.9982000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,96,18.902,6.0323,0.9755,0.8217,4.2351,18.902,19.896,5.2036999999999995,6.1117,0.9939999999999998,0.9948000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,97,18.882,6.0283,0.9719,0.8177,4.2387,18.882,19.876,5.2189,6.1189,0.9939999999999998,0.9938000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,98,18.816,6.0451,0.9701,0.8182,4.2568,18.816,19.807,5.2247,6.127599999999999,0.9909999999999997,0.9903500000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,99,18.84,6.018400000000001,0.9716,0.8099,4.2369,18.816,19.832,5.202,6.0898,0.9920000000000009,0.9916000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,100,18.759,6.0026,0.964,0.8134,4.2252,18.759,19.747,5.2113,6.103,0.9879999999999995,0.9873500000000008,0,0
hubbard_hardwood_092,HUBBARD_BROOK,1,2.212,1.3403,0.1884,1.1519,0.0,1.382,2.404,1.1858,1.3816,0.19199999999999973,0.1923199999999999,0,0
hubbard_hardwood_092,HUBBARD_BROOK,2,2.949,1.3733,0.2516,0.1577,0.964,2.212,3.205,1.1549,1.3891,0.2560000000000002,0.25639999999999985,0,0
hubbard_hardwood_092,HUBBARD_BROOK,3,3.596,1.4574,0.3066,0.2109,0.9399,2.949,3.909,1.186,1.4741,0.3129999999999997,0.31271999999999983,0,0
hubbard_hardwood_092,HUBBARD_BROOK,4,4.234,1.5943,0.3613,0.2594,0.9736,3.596,4.602,1.2661,1.6134,0.3680000000000003,0.3681599999999998,0,0
hubbard_hardwood_092,HUBBARD_BROOK,5,4.805,1.7392,0.4081,0.3017,1.0294,4.234,5.222,1.3745,1.7674,0.4170000000000007,0.4177599999999998,23.1,0.0
hubbard_hardwood_092,HUBBARD_BROOK,6,5.37,1.907,0.4581,0.34,1.1089,4.805,5.837,1.4883,1.9309,0.46699999999999964,0.46695999999999976,0,0
hubbard_hardwood_092,HUBBARD_BROOK,7,5.84,2.1115,0.4984,0.3875,1.2256,5.37,6.348,1.6598,2.1363,0.508,0.5078399999999997,0,0
hubbard_hardwood_092,HUBBARD_BROOK,8,6.328,2.3005999999999998,0.5396,0.4157,1.3453,5.84,6.878,1.8129,2.3312999999999997,0.5499999999999998,0.5502399999999997,0,0
hubbard_hardwood_092,HUBBARD_BROOK,9,6.747,2.5182,0.5754,0.4557,1.4871,6.328,7.334,1.9952,2.55,0.5869999999999997,0.5867199999999997,0,0
hubbard_hardwood_092,HUBBARD_BROOK,10,7.125,2.723,0.6086,0.4832,1.6312,6.747,7.745,2.1717,2.7532,0.6200000000000001,0.6195999999999997,0.2,0.0
hubbard_hardwood_092,HUBBARD_BROOK,11,7.487,2.9249,0.6378,0.5112,1.7759,7.125,8.138,2.3546,2.9606,0.6509999999999998,0.6510399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,12,7.783,3.1119,0.6637,0.5339,1.9143,7.487,8.46,2.5185,3.1512,0.6770000000000005,0.6767999999999997,5.699999999999999,0.1
hubbard_hardwood_092,HUBBARD_BROOK,13,8.071,3.3091999999999997,0.6884,0.559,2.0618,7.783,8.773,2.6954,3.3497,0.702,0.7018399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,14,8.353,3.4737,0.7115,0.5746,2.1876,8.071,9.079,2.8498,3.5179,0.7260000000000009,0.7263199999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,15,8.637,3.6525,0.7361,0.5974,2.319,8.353,9.388,3.0002,3.6982,0.7509999999999994,0.7510399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,16,8.828,3.8011,0.7485,0.6152,2.4374,8.637,9.596,3.1641000000000004,3.8609,0.7680000000000007,0.7676799999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,17,9.066,3.9321,0.7719,0.6223,2.5379,8.828,9.854,3.2566,3.9879000000000002,0.7879999999999985,0.7883199999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,18,9.309,4.0774,0.7949,0.6444,2.6381,9.066,10.118,3.372,4.1174,0.809000000000001,0.8094399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,19,9.471,4.199,0.8045,0.6618,2.7327,9.309,10.295,3.5061,4.2675,0.8239999999999998,0.8235999999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,20,9.714,4.2839,0.8272,0.6623,2.7944,9.471,10.558,3.5584,4.3485,0.8439999999999994,0.8446399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,21,9.845,4.423,0.839,0.6921,2.8919,9.714,10.702,3.6902,4.4838000000000005,0.8569999999999993,0.8561599999999996,24.9,0.4
hubbard_hardwood_092,HUBBARD_BROOK,22,9.949,4.5950999999999995,0.8484,0.7108,3.0359,9.845,10.814,3.8578,4.6515,0.8650000000000002,0.8651199999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,23,10.015,4.7436,0.8544,0.7181,3.1711,9.949,10.885,4.0011,4.7907,0.8699999999999992,0.8707999999999996,36.1,0.0
hubbard_hardwood_092,HUBBARD_BROOK,24,10.12,4.8253,0.8613,0.714,3.25,10.015,11.0,4.0888,4.8863,0.8800000000000008,0.8799999999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,25,10.272,4.8903,0.8708,0.7175,3.302,10.12,11.165,4.1616,4.9738999999999995,0.8929999999999989,0.8931999999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,26,10.329,4.9986999999999995,0.8825,0.733,3.3832,10.272,11.227,4.2202,5.0606,0.8979999999999997,0.8981599999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,27,10.43,5.0278,0.8895,0.7306,3.4077,10.329,11.336,4.2573,5.0837,0.9060000000000006,0.9068799999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,28,10.502,5.133900000000001,0.8934,0.7503,3.4902,10.43,11.415,4.3708,5.2076,0.9129999999999985,0.9131999999999995,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,29,10.624,5.2427,0.9066,0.7546,3.5815,10.502,11.547,4.4506,5.3029,0.923,0.9237599999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,30,10.694,5.3029,0.911,0.7595,3.6324,10.624,11.624,4.5278,5.3744,0.9299999999999997,0.9299199999999995,21.3,0.3
hubbard_hardwood_092,HUBBARD_BROOK,31,10.789,5.3845,0.9202,0.767,3.6973,10.694,11.727,4.5947,5.4491,0.9380000000000006,0.9381599999999995,20.7,0.0
hubbard_hardwood_092,HUBBARD_BROOK,32,10.844,5.4353,0.9239,0.771,3.7404,10.789,11.787,4.6431000000000004,5.507,0.9430000000000014,0.9429599999999996,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,33,10.92,5.4837,0.9342,0.7734,3.7761,10.844,11.87,4.665,5.5372,0.9499999999999993,0.9495999999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,34,10.915,5.5158000000000005,0.932,0.7809,3.8029,10.915,11.864,4.7123,5.5705,0.9490000000000016,0.9491199999999996,51.0,2.2
hubbard_hardwood_092,HUBBARD_BROOK,35,11.027,5.5654,0.9431,0.7811,3.8412,10.915,11.986,4.7449,5.6154,0.9590000000000014,0.9588799999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,36,11.018,5.661300000000001,0.9411,0.7999,3.9203,11.018,11.976,4.8459,5.7277,0.9580000000000002,0.9580799999999996,104.5,0.0
hubbard_hardwood_092,HUBBARD_BROOK,37,11.095,5.7232,0.9468,0.794,3.9824,11.018,12.06,4.9119,5.7933,0.9649999999999999,0.9647999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,38,11.167,5.7379,0.9554,0.7912,3.9913,11.095,12.138,4.902,5.8018,0.9710000000000001,0.9710399999999995,39.7,0.0
hubbard_hardwood_092,HUBBARD_BROOK,39,11.199,5.7338,0.955,0.7957,3.9831,11.167,12.173,4.9121,5.8115,0.9740000000000002,0.9738399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,40,11.218,5.7184,0.953,0.7937,3.9717,11.199,12.193,4.9292,5.801,0.9749999999999996,0.9754399999999995,53.2,0.0
hubbard_hardwood_092,HUBBARD_BROOK,41,11.224,5.8069,0.9612,0.8076,4.0381,11.218,12.2,4.9572,5.8627,0.9759999999999991,0.9759999999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,42,11.222,5.830299999999999,0.9598,0.8063,4.0642,11.222,12.198,5.0001,5.887099999999999,0.9760000000000009,0.9758399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,43,11.228,5.8555,0.9561,0.8066,4.0928,11.222,12.204,5.0466,5.9282,0.9760000000000009,0.9763199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,44,11.248,5.7818,0.9537,0.7884,4.0397,11.228,12.227,5.0084,5.8786000000000005,0.979000000000001,0.9781599999999996,103.89999999999999,3.9
hubbard_hardwood_092,HUBBARD_BROOK,45,11.221,5.8226,0.956,0.8027,4.0639,11.221,12.196,5.0121,5.888999999999999,0.9749999999999996,0.9756799999999994,10.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,46,11.226,5.8185,0.9557,0.7985,4.0643,11.221,12.202,5.011299999999999,5.8882,0.9759999999999991,0.9761599999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,47,11.239,5.8559,0.9555,0.8049,4.0955,11.226,12.217,5.0573,5.9466,0.9779999999999998,0.9773599999999996,52.900000000000006,0.0
hubbard_hardwood_092,HUBBARD_BROOK,48,11.361,5.8763000000000005,0.9722,0.8002,4.1039,11.239,12.349,5.0262,5.9305,0.9879999999999995,0.9879199999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,49,11.415,5.940799999999999,0.9724,0.822,4.1464,11.361,12.407,5.1171999999999995,6.021,0.9920000000000009,0.9925599999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,50,11.42,5.9106000000000005,0.9738,0.8081,4.1287,11.415,12.413,5.0836,5.9763,0.9930000000000003,0.9930399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,51,11.497,5.9137,0.982,0.8125,4.1192,11.42,12.497,5.0643,5.9817,1.0,0.9997599999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,52,11.474,5.9407,0.9753,0.8246,4.1408,11.474,12.471,5.1223,6.034,0.9969999999999999,0.9976799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,53,11.453,5.962199999999999,0.978,0.8183,4.1659,11.453,12.449,5.1188,6.0335,0.9960000000000004,0.9959199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,54,11.406,5.9276,0.9723,0.8129,4.1424,11.406,12.398,5.0931999999999995,6.003299999999999,0.9919999999999991,0.9918399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,55,11.408,5.9305,0.9706,0.8136,4.1463,11.406,12.4,5.1182,6.0085999999999995,0.9920000000000009,0.9919999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,56,11.366,5.931100000000001,0.9693,0.8121,4.1497,11.366,12.354,5.1077,6.0099,0.9879999999999995,0.9883199999999994,50.9,2.3
hubbard_hardwood_092,HUBBARD_BROOK,57,11.372,5.947,0.968,0.8137,4.1653,11.366,12.361,5.1234,6.0395,0.9890000000000008,0.9888799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,58,11.43,5.933,0.9767,0.8068,4.1495,11.372,12.424,5.0868,5.9992,0.9939999999999998,0.9939199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,59,11.405,5.889,0.9698,0.8098,4.1094,11.405,12.397,5.0825,5.977099999999999,0.9920000000000009,0.9917599999999995,140.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,60,11.412,5.9563,0.9711,0.821,4.1642,11.405,12.404,5.1469,6.0344,0.9919999999999991,0.9923199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,61,11.397,5.9262,0.9719,0.8078,4.1465,11.397,12.388,5.0967,5.9976,0.9909999999999997,0.9910399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,62,11.423,5.9323999999999995,0.9725,0.8134,4.1465,11.397,12.416,5.1093,6.0168,0.9930000000000003,0.9932799999999995,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,63,11.352,5.965,0.9682,0.8191,4.1777,11.352,12.339,5.142799999999999,6.042400000000001,0.9870000000000001,0.9871199999999996,5.9,0.0
hubbard_hardwood_092,HUBBARD_BROOK,64,11.432,5.9955,0.9734,0.8152,4.2069,11.352,12.426,5.1733,6.0807,0.9939999999999998,0.9940799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,65,11.422,5.9886,0.9764,0.8137,4.1985,11.422,12.415,5.1411999999999995,6.052499999999999,0.9929999999999986,0.9931999999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,66,11.426,6.001799999999999,0.9747,0.8197,4.2074,11.422,12.419,5.1677,6.075,0.9930000000000003,0.9935199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,67,11.4,5.9811,0.9738,0.8132,4.1941,11.4,12.392,5.1469,6.0407,0.9919999999999991,0.9913599999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,68,11.402,5.952,0.9666,0.8117,4.1737,11.4,12.394,5.1629,6.0559,0.9920000000000009,0.9915199999999995,119.4,0.0
hubbard_hardwood_092,HUBBARD_BROOK,69,11.417,5.9581,0.9744,0.8093,4.1744,11.402,12.41,5.1185,6.0312,0.9930000000000003,0.9927999999999995,11.5,0.3
hubbard_hardwood_092,HUBBARD_BROOK,70,11.423,5.934,0.9681,0.8121,4.1538,11.417,12.416,5.1457,6.0302999999999995,0.9930000000000003,0.9932799999999995,21.3,0.0
hubbard_hardwood_092,HUBBARD_BROOK,71,11.411,5.9473,0.9737,0.8114,4.1622,11.411,12.403,5.1134,6.016500000000001,0.9920000000000009,0.9922399999999996,12.6,0.0
hubbard_hardwood_092,HUBBARD_BROOK,72,11.441,5.985399999999999,0.976,0.8202,4.1892,11.411,12.435,5.1505,6.053100000000001,0.9939999999999998,0.9947999999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,73,11.456,5.9565,0.9755,0.8123,4.1687,11.441,12.452,5.132,6.0425,0.9960000000000004,0.9961599999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,74,11.449,5.9556000000000004,0.9767,0.8154,4.1635,11.449,12.444,5.1173,6.0295000000000005,0.995000000000001,0.9955199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,75,11.532,6.0237,0.9865,0.8261,4.2111,11.449,12.535,5.1684,6.0760000000000005,1.0030000000000001,1.0027999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,76,11.498,6.028,0.9788,0.8269,4.2223,11.498,12.498,5.2067,6.1075,1.0,0.9998399999999994,46.7,0.0
hubbard_hardwood_092,HUBBARD_BROOK,77,11.501,6.0314,0.9766,0.8208,4.234,11.498,12.501,5.2164,6.1321,1.0,1.0000799999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,78,11.469,6.0496,0.9762,0.8215,4.2519,11.469,12.466,5.229,6.132300000000001,0.9969999999999999,0.9972799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,79,11.466,6.0139,0.9778,0.8127,4.2234,11.466,12.463,5.1849,6.0896,0.9969999999999999,0.9970399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,80,11.443,6.0163,0.9744,0.8198,4.2221,11.443,12.438,5.1988,6.098,0.995000000000001,0.9950399999999996,64.7,0.0
hubbard_hardwood_092,HUBBARD_BROOK,81,11.457,6.002999999999999,0.9751,0.8143,4.2136,11.443,12.454,5.1865000000000006,6.0846,0.9969999999999999,0.9963199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,82,11.466,5.9684,0.9762,0.8109,4.1813,11.457,12.463,5.1452,6.055199999999999,0.9969999999999999,0.9970399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,83,11.462,6.0028,0.9767,0.8221,4.204,11.462,12.458,5.1785,6.074599999999999,0.9960000000000004,0.9966399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,84,11.471,6.034,0.9756,0.8231,4.2353,11.462,12.468,5.224,6.108899999999999,0.9969999999999999,0.9974399999999995,0.3,0.0
hubbard_hardwood_092,HUBBARD_BROOK,85,11.406,6.0402000000000005,0.9751,0.819,4.2461,11.406,12.398,5.2013,6.0969999999999995,0.9919999999999991,0.9918399999999995,46.5,0.0
hubbard_hardwood_092,HUBBARD_BROOK,86,11.433,5.9914,0.9745,0.8099,4.207,11.406,12.427,5.1764,6.0587,0.9939999999999998,0.9941599999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,87,11.46,6.043200000000001,0.981,0.8234,4.2388,11.433,12.457,5.1883,6.0984,0.9969999999999999,0.9965599999999996,24.6,0.0
hubbard_hardwood_092,HUBBARD_BROOK,88,11.508,6.0473,0.9806,0.8225,4.2442,11.46,12.509,5.2105999999999995,6.1333,1.0010000000000012,1.0007199999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,89,11.495,6.0123999999999995,0.9794,0.8161,4.2169,11.495,12.495,5.1845,6.0898,1.0,0.9995999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,90,11.53,6.0486,0.9809,0.8255,4.2422,11.495,12.533,5.2248,6.1363,1.0030000000000001,1.0026399999999995,87.3,0.0
hubbard_hardwood_092,HUBBARD_BROOK,91,11.573,6.0512,0.9891,0.8209,4.2412,11.53,12.579,5.1921,6.123899999999999,1.0060000000000002,1.0063199999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,92,11.558,6.107600000000001,0.9854,0.8373,4.2849,11.558,12.563,5.2748,6.1856,1.0050000000000008,1.0050399999999995,30.2,0.0
hubbard_hardwood_092,HUBBARD_BROOK,93,11.543,6.1122,0.9821,0.8277,4.3024,11.543,12.546,5.2931,6.2015,1.0030000000000001,1.0036799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,94,11.628,6.0828,0.9887,0.8185,4.2756,11.543,12.639,5.2585,6.1732000000000005,1.0109999999999992,1.0111199999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,95,11.591,6.0907,0.9886,0.8293,4.2728,11.591,12.599,5.2459999999999996,6.1667000000000005,1.008000000000001,1.0079199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,96,11.52,6.0938,0.9823,0.8297,4.2818,11.52,12.522,5.26,6.1739,1.0020000000000007,1.0017599999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,97,11.495,6.0853,0.9775,0.8234,4.2844,11.495,12.494,5.272,6.1768,0.9990000000000006,0.9995199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,98,11.426,6.0961,0.9733,0.8229,4.2999,11.426,12.419,5.274,6.1794,0.9930000000000003,0.9935199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,99,11.446,6.0645,0.9752,0.8125,4.2768,11.426,12.441,5.245900000000001,6.1366000000000005,0.995000000000001,0.9952799999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,100,11.364,6.0421,0.9648,0.8165,4.2608,11.364,12.353,5.2513,6.143,0.988999999999999,0.9882399999999995,0,0
santee_constant,SANTEE,1,0.164,1.3816,1.3816,0.0,0.0,0.164,0.164,1.3816,1.3816,0.0,0.0,3.1,0.0
santee_constant,SANTEE,2,0.164,1.3816,1.3816,0.0,0.0,0.164,0.164,1.3816,1.3816,0.0,0.0,50.8,0.0
santee_constant,SANTEE,3,0.164,1.3817,1.3817,0.0,0.0,0.164,0.164,1.3816,1.3817,0.0,0.0,114.8,0.0
santee_constant,SANTEE,4,0.164,1.3817,1.3817,0.0,0.0,0.164,0.164,1.3817,1.3817,0.0,0.0,72.8,0.0
santee_constant,SANTEE,5,0.164,1.3818,1.3818,0.0,0.0,0.164,0.164,1.3817,1.3818,0.0,0.0,25.1,0.0
santee_constant,SANTEE,6,0.164,1.3818,1.3818,0.0,0.0,0.164,0.164,1.3818,1.3818,0.0,0.0,196.0,0.0
santee_constant,SANTEE,7,0.164,1.3819,1.3819,0.0,0.0,0.164,0.164,1.3818,1.3819,0.0,0.0,40.9,0.0
santee_constant,SANTEE,8,0.164,1.3819,1.3819,0.0,0.0,0.164,0.164,1.3819,1.3819,0.0,0.0,90.8,0.0
santee_constant,SANTEE,9,0.164,1.3819,1.3819,0.0,0.0,0.164,0.164,1.3819,1.3819,0.0,0.0,132.8,0.0
santee_constant,SANTEE,10,0.164,1.382,1.382,0.0,0.0,0.164,0.164,1.3819,1.382,0.0,0.0,163.0,0.0
santee_constant,SANTEE,11,0.164,1.382,1.382,0.0,0.0,0.164,0.164,1.382,1.382,0.0,0.0,48.2,0.0
santee_constant,SANTEE,12,0.164,1.3821,1.3821,0.0,0.0,0.164,0.164,1.382,1.3821,0.0,0.0,94.1,0.0
santee_constant,SANTEE,13,0.164,1.3821,1.3821,0.0,0.0,0.164,0.164,1.3821,1.3821,0.0,0.0,57.699999999999996,0.0
santee_constant,SANTEE,14,0.164,1.3822,1.3822,0.0,0.0,0.164,0.164,1.3821,1.3822,0.0,0.0,142.1,0.0
santee_constant,SANTEE,15,0.164,1.3822,1.3822,0.0,0.0,0.164,0.164,1.3822,1.3822,0.0,0.0,67.8,0.0
santee_constant,SANTEE,16,0.164,1.3823,1.3823,0.0,0.0,0.164,0.164,1.3822,1.3823,0.0,0.0,93.1,0.0
santee_constant,SANTEE,17,0.164,1.3823,1.3823,0.0,0.0,0.164,0.164,1.3823,1.3823,0.0,0.0,2.8,0.0
santee_constant,SANTEE,18,0.164,1.3823,1.3823,0.0,0.0,0.164,0.164,1.3823,1.3823,0.0,0.0,122.60000000000001,0.0
